Email;Tip;Kaynak;Tarih
sataccounting@sumiagro.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
svctarim@hs03.kep.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
saban_yayla3838@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@sumbul.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ayfer@stppetrol.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mujde@strongenerji.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@oguzgida.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
elif@spenerji.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
soudaltr@soudal.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
canan@sonmezlergroup.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sivteks@sivteks.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@sipalmobilya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@sistemamutfak.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@sinanatlasplastik.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
simge@simgetek.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
arif@sgatextile.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@settohum.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sey-teksmuhasebe@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe2@serrapack.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@seraelektromarket.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@bilsenkimya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
denizbatmaz@sepasplastik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
meltem@scametal.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
semboldokum@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
